"Timestamp","SubscriptionId","SubscriptionName","TenantId","VaultName","VaultResourceId","ResourceGroupName","Location","VaultSku","EnableSoftDelete","EnablePurgeProtection","SoftDeleteRetentionDays","AccessModel","RbacEnabled","AccessPoliciesCount","RoleAssignmentsCount","RoleAssignmentsResolved","HasPrivateEndpoints","PrivateEndpointIds","PrivateEndpointCount","FirewallEnabled","AllowedIps","HasDiagnostics","DiagnosticSettings","DiagnosticDestinations","SecretsCount","CertificatesCount","KeysCount","TotalAssets","RecentlyRotatedCount","ManualRotationNeeded","NeverRotated","SecurityGapsCount","SecurityGapsSummary","QuickWinsCount","QuickWinsSummary","ComplianceScore","VaultScore","CISComplianceScore","NISTComplianceScore","ISOComplianceScore","MSComplianceScore","RiskLevel","PolicyCount","PolicyNames","ManagedIdentityType","ManagedIdentityIds","ManagedIdentityResolved","ResourceLockTypes","NetworkIpRules","NetworkVNetRuleIds","DiagnosticDestinationNames","SkuName","SecretRotationMostRecent","KeyRotationMostRecent","PermissionIssuesCount","Tags","JsonFilePath"
"2025-10-23T12:01:12.4596201-04:00","b6bebd3d-2ad2-4fd5-93c0-0986e7aa6928","1Source1DB - IGBN","","SCM-SpKvprewestus","/subscriptions/b6bebd3d-2ad2-4fd5-93c0-0986e7aa6928/resourceGroups/1SCM_ResGroup_Monitoring_pre_westus/providers/Microsoft.KeyVault/vaults/SCM-SpKvprewestus","1SCM_ResGroup_Monitoring_pre_westus","westus","","False","False","","Unknown","False","0","0","""""","False","","0","False","","True","","","0","0","0","0","0","0","0","1","Critical: No access control configured","0","","85","85","0","0","0","0","Medium High","0","","","","NotReadable","","","","Microsoft.EventHub/Namespaces/AuthorizationRules:RootManageSharedAccessKey;Microsoft.OperationalInsights/workspaces:1SCM-KeyVault-All-Logs","NotReadable","NotReadable","NotReadable","0","{}","C:\Users\cregnier\OneDrive - Intel Corporation\Documents\KeyVaultGapAnalysis\VaultJson\b6bebd3d-2ad2-4fd5-93c0-0986e7aa6928_SCM-SpKvprewestus.json"
"2025-10-23T12:01:12.4744648-04:00","b6bebd3d-2ad2-4fd5-93c0-0986e7aa6928","1Source1DB - IGBN","","SCM-SpKvprodwestus","/subscriptions/b6bebd3d-2ad2-4fd5-93c0-0986e7aa6928/resourceGroups/1SCM_ResGroup_Monitoring_prod_westus/providers/Microsoft.KeyVault/vaults/SCM-SpKvprodwestus","1SCM_ResGroup_Monitoring_prod_westus","westus","","False","False","","Unknown","False","0","0","""""","False","","0","False","","True","","","0","0","0","0","0","0","0","1","Critical: No access control configured","0","","85","85","0","0","0","0","Medium High","0","","","","NotReadable","","","","Microsoft.EventHub/Namespaces/AuthorizationRules:RootManageSharedAccessKey;Microsoft.OperationalInsights/workspaces:1SCM-KeyVault-All-Logs","NotReadable","NotReadable","NotReadable","0","{}","C:\Users\cregnier\OneDrive - Intel Corporation\Documents\KeyVaultGapAnalysis\VaultJson\b6bebd3d-2ad2-4fd5-93c0-0986e7aa6928_SCM-SpKvprodwestus.json"
"2025-10-23T12:01:12.5423510-04:00","b6bebd3d-2ad2-4fd5-93c0-0986e7aa6928","1Source1DB - IGBN","","SCM-InvKv-prodwestus","/subscriptions/b6bebd3d-2ad2-4fd5-93c0-0986e7aa6928/resourceGroups/1SCM_ResGroup_Inventory_prod_westus/providers/Microsoft.KeyVault/vaults/SCM-InvKv-prodwestus","1SCM_ResGroup_Inventory_prod_westus","westus","","False","False","","Unknown","False","0","0","""""","False","","0","False","","True","","","0","0","0","0","0","0","0","1","Critical: No access control configured","0","","85","85","0","0","0","0","Medium High","0","","","","NotReadable","","","","Microsoft.EventHub/Namespaces/AuthorizationRules:RootManageSharedAccessKey;Microsoft.OperationalInsights/workspaces:1SCM-KeyVault-All-Logs","NotReadable","NotReadable","NotReadable","0","{}","C:\Users\cregnier\OneDrive - Intel Corporation\Documents\KeyVaultGapAnalysis\VaultJson\b6bebd3d-2ad2-4fd5-93c0-0986e7aa6928_SCM-InvKv-prodwestus.json"
"2025-10-23T12:01:12.5671042-04:00","b6bebd3d-2ad2-4fd5-93c0-0986e7aa6928","1Source1DB - IGBN","","SCM-VMKv-prodwestus","/subscriptions/b6bebd3d-2ad2-4fd5-93c0-0986e7aa6928/resourceGroups/1SCM_ResGroup_prod_westus/providers/Microsoft.KeyVault/vaults/SCM-VMKv-prodwestus","1SCM_ResGroup_prod_westus","westus","","False","False","","Unknown","False","0","0","""""","False","","0","False","","True","","","0","0","0","0","0","0","0","1","Critical: No access control configured","0","","85","85","0","0","0","0","Medium High","0","","","","NotReadable","","","","Microsoft.EventHub/Namespaces/AuthorizationRules:RootManageSharedAccessKey;Microsoft.OperationalInsights/workspaces:1SCM-KeyVault-All-Logs","NotReadable","NotReadable","NotReadable","0","{}","C:\Users\cregnier\OneDrive - Intel Corporation\Documents\KeyVaultGapAnalysis\VaultJson\b6bebd3d-2ad2-4fd5-93c0-0986e7aa6928_SCM-VMKv-prodwestus.json"
"2025-10-23T12:01:12.6539205-04:00","b6bebd3d-2ad2-4fd5-93c0-0986e7aa6928","1Source1DB - IGBN","","SCM-InvKv-prodwestus2","/subscriptions/b6bebd3d-2ad2-4fd5-93c0-0986e7aa6928/resourceGroups/1SCM_ResGroup_Inventory_prod_westus2/providers/Microsoft.KeyVault/vaults/SCM-InvKv-prodwestus2","1SCM_ResGroup_Inventory_prod_westus2","westus2","","False","False","","Unknown","False","0","0","""""","False","","0","False","","True","","","0","0","0","0","0","0","0","1","Critical: No access control configured","0","","85","85","0","0","0","0","Medium High","0","","","","NotReadable","","","","Microsoft.EventHub/Namespaces/AuthorizationRules:RootManageSharedAccessKey;Microsoft.OperationalInsights/workspaces:1SCM-KeyVault-All-Logs","NotReadable","NotReadable","NotReadable","0","{}","C:\Users\cregnier\OneDrive - Intel Corporation\Documents\KeyVaultGapAnalysis\VaultJson\b6bebd3d-2ad2-4fd5-93c0-0986e7aa6928_SCM-InvKv-prodwestus2.json"
"2025-10-23T12:01:12.6759152-04:00","b6bebd3d-2ad2-4fd5-93c0-0986e7aa6928","1Source1DB - IGBN","","SCM-VMKv-prodwestus2","/subscriptions/b6bebd3d-2ad2-4fd5-93c0-0986e7aa6928/resourceGroups/1SCM_RESGROUP_PROD_WESTUS2/providers/Microsoft.KeyVault/vaults/SCM-VMKv-prodwestus2","1SCM_RESGROUP_PROD_WESTUS2","westus2","","False","False","","Unknown","False","0","0","""""","False","","0","False","","True","","","0","0","0","0","0","0","0","1","Critical: No access control configured","0","","85","85","0","0","0","0","Medium High","0","","","","NotReadable","","","","Microsoft.EventHub/Namespaces/AuthorizationRules:RootManageSharedAccessKey;Microsoft.OperationalInsights/workspaces:1SCM-KeyVault-All-Logs","NotReadable","NotReadable","NotReadable","0","{}","C:\Users\cregnier\OneDrive - Intel Corporation\Documents\KeyVaultGapAnalysis\VaultJson\b6bebd3d-2ad2-4fd5-93c0-0986e7aa6928_SCM-VMKv-prodwestus2.json"
"2025-10-23T12:01:12.7785225-04:00","e06b2ed9-663c-48b0-bf8e-9a725ebf63ca","ADO_DevOps","","test-platci-keyvault","/subscriptions/e06b2ed9-663c-48b0-bf8e-9a725ebf63ca/resourceGroups/ADO_DevOps-expressroute/providers/Microsoft.KeyVault/vaults/test-platci-keyvault","ADO_DevOps-expressroute","eastus","","False","False","","Unknown","False","0","0","""""","False","","0","False","","True","","","0","0","0","0","0","0","0","1","Critical: No access control configured","0","","85","85","0","0","0","0","Medium High","0","","","","NotReadable","","","","Microsoft.EventHub/Namespaces/AuthorizationRules:RootManageSharedAccessKey","NotReadable","NotReadable","NotReadable","0","{}","C:\Users\cregnier\OneDrive - Intel Corporation\Documents\KeyVaultGapAnalysis\VaultJson\e06b2ed9-663c-48b0-bf8e-9a725ebf63ca_test-platci-keyvault.json"
"2025-10-23T12:01:12.7926177-04:00","e06b2ed9-663c-48b0-bf8e-9a725ebf63ca","ADO_DevOps","","jenkinsconnect","/subscriptions/e06b2ed9-663c-48b0-bf8e-9a725ebf63ca/resourceGroups/ADO_DevOps-expressroute/providers/Microsoft.KeyVault/vaults/jenkinsconnect","ADO_DevOps-expressroute","westus","","False","False","","Unknown","False","0","0","""""","False","","0","False","","True","","","0","0","0","0","0","0","0","1","Critical: No access control configured","0","","85","85","0","0","0","0","Medium High","0","","","","NotReadable","","","","Microsoft.EventHub/Namespaces/AuthorizationRules:RootManageSharedAccessKey","NotReadable","NotReadable","NotReadable","0","{}","C:\Users\cregnier\OneDrive - Intel Corporation\Documents\KeyVaultGapAnalysis\VaultJson\e06b2ed9-663c-48b0-bf8e-9a725ebf63ca_jenkinsconnect.json"
"2025-10-23T12:01:12.8099718-04:00","3d412bb0-b3ac-4e86-82d4-4c386a9c38eb","Advanced Analytics Infra Dev","","vault-3musk","/subscriptions/3d412bb0-b3ac-4e86-82d4-4c386a9c38eb/resourceGroups/itai-devops/providers/Microsoft.KeyVault/vaults/vault-3musk","itai-devops","eastus","","False","False","","Unknown","False","0","0","""""","False","","0","False","","True","","","0","0","0","0","0","0","0","1","Critical: No access control configured","0","","85","85","0","0","0","0","Medium High","0","","","","NotReadable","","","","Microsoft.EventHub/Namespaces/AuthorizationRules:RootManageSharedAccessKey","NotReadable","NotReadable","NotReadable","0","{}","C:\Users\cregnier\OneDrive - Intel Corporation\Documents\KeyVaultGapAnalysis\VaultJson\3d412bb0-b3ac-4e86-82d4-4c386a9c38eb_vault-3musk.json"
"2025-10-23T12:01:12.9111627-04:00","3d412bb0-b3ac-4e86-82d4-4c386a9c38eb","Advanced Analytics Infra Dev","","infraworkspace7462435983","/subscriptions/3d412bb0-b3ac-4e86-82d4-4c386a9c38eb/resourceGroups/infra-workspace/providers/Microsoft.KeyVault/vaults/infraworkspace7462435983","infra-workspace","eastus","","False","False","","Unknown","False","0","0","""""","False","","0","False","","True","","","0","0","0","0","0","0","0","1","Critical: No access control configured","0","","85","85","0","0","0","0","Medium High","0","","","","NotReadable","","","","Microsoft.EventHub/Namespaces/AuthorizationRules:RootManageSharedAccessKey;Microsoft.Storage/storageAccounts:infraworkspace6908058186","NotReadable","NotReadable","NotReadable","0","{}","C:\Users\cregnier\OneDrive - Intel Corporation\Documents\KeyVaultGapAnalysis\VaultJson\3d412bb0-b3ac-4e86-82d4-4c386a9c38eb_infraworkspace7462435983.json"
"2025-10-23T12:01:12.9284329-04:00","1288dc45-ac66-43bd-af87-2150d007fd45","Advanced Analytics Platform PreProd","","kv-adb-migration","/subscriptions/1288dc45-ac66-43bd-af87-2150d007fd45/resourceGroups/svcs_powerbi/providers/Microsoft.KeyVault/vaults/kv-adb-migration","svcs_powerbi","westus2","","False","False","","Unknown","False","0","0","""""","False","","0","False","","True","","","0","0","0","0","0","0","0","1","Critical: No access control configured","0","","85","85","0","0","0","0","Medium High","0","","","","NotReadable","","","","Microsoft.EventHub/Namespaces/AuthorizationRules:RootManageSharedAccessKey","NotReadable","NotReadable","NotReadable","0","{}","C:\Users\cregnier\OneDrive - Intel Corporation\Documents\KeyVaultGapAnalysis\VaultJson\1288dc45-ac66-43bd-af87-2150d007fd45_kv-adb-migration.json"
"2025-10-23T12:01:12.9990414-04:00","1288dc45-ac66-43bd-af87-2150d007fd45","Advanced Analytics Platform PreProd","","kv-svcs-powerbi-dev-001","/subscriptions/1288dc45-ac66-43bd-af87-2150d007fd45/resourceGroups/svcs_powerbi/providers/Microsoft.KeyVault/vaults/kv-svcs-powerbi-dev-001","svcs_powerbi","westus2","","False","False","","Unknown","False","0","0","""""","False","","0","False","","True","","","0","0","0","0","0","0","0","1","Critical: No access control configured","0","","85","85","0","0","0","0","Medium High","0","","","","NotReadable","","","","Microsoft.EventHub/Namespaces/AuthorizationRules:RootManageSharedAccessKey","NotReadable","NotReadable","NotReadable","0","{""Project"":""Advaced Analytics Platform"",""Env"":""Preprod dev""}","C:\Users\cregnier\OneDrive - Intel Corporation\Documents\KeyVaultGapAnalysis\VaultJson\1288dc45-ac66-43bd-af87-2150d007fd45_kv-svcs-powerbi-dev-001.json"
"2025-10-23T12:01:13.0210269-04:00","ef62db01-c095-4720-b836-ed40ec5348f0","altera-1source","","kv-secrets-dev-westus2","/subscriptions/ef62db01-c095-4720-b836-ed40ec5348f0/resourceGroups/rg-a1s-dev-vaults/providers/Microsoft.KeyVault/vaults/kv-secrets-dev-westus2","rg-a1s-dev-vaults","westus2","","False","False","","Unknown","False","0","0","""""","False","","0","False","","True","","","0","0","0","0","0","0","0","1","Critical: No access control configured","0","","85","85","0","0","0","0","Medium High","0","","","","NotReadable","","","","Microsoft.EventHub/Namespaces/AuthorizationRules:RootManageSharedAccessKey;Microsoft.OperationalInsights/workspaces:log-4k7jndkwtq6au","NotReadable","NotReadable","NotReadable","0","{}","C:\Users\cregnier\OneDrive - Intel Corporation\Documents\KeyVaultGapAnalysis\VaultJson\ef62db01-c095-4720-b836-ed40ec5348f0_kv-secrets-dev-westus2.json"
"2025-10-23T12:01:13.0925455-04:00","ef62db01-c095-4720-b836-ed40ec5348f0","altera-1source","","kv-a1s-api-dev2-westus2","/subscriptions/ef62db01-c095-4720-b836-ed40ec5348f0/resourceGroups/rg-a1s-dev2-api/providers/Microsoft.KeyVault/vaults/kv-a1s-api-dev2-westus2","rg-a1s-dev2-api","westus2","","False","False","","Unknown","False","0","0","""""","False","","0","False","","True","","","0","0","0","0","0","0","0","1","Critical: No access control configured","0","","85","85","0","0","0","0","Medium High","0","","","","NotReadable","","","","Microsoft.EventHub/Namespaces/AuthorizationRules:RootManageSharedAccessKey","NotReadable","NotReadable","NotReadable","0","{}","C:\Users\cregnier\OneDrive - Intel Corporation\Documents\KeyVaultGapAnalysis\VaultJson\ef62db01-c095-4720-b836-ed40ec5348f0_kv-a1s-api-dev2-westus2.json"
"2025-10-23T12:01:13.1106991-04:00","ef62db01-c095-4720-b836-ed40ec5348f0","altera-1source","","kv-secrets-dev2-westus2","/subscriptions/ef62db01-c095-4720-b836-ed40ec5348f0/resourceGroups/rg-a1s-dev2-vaults/providers/Microsoft.KeyVault/vaults/kv-secrets-dev2-westus2","rg-a1s-dev2-vaults","westus2","","False","False","","Unknown","False","0","0","""""","False","","0","False","","True","","","0","0","0","0","0","0","0","1","Critical: No access control configured","0","","85","85","0","0","0","0","Medium High","0","","","","NotReadable","","","","Microsoft.EventHub/Namespaces/AuthorizationRules:RootManageSharedAccessKey","NotReadable","NotReadable","NotReadable","0","{}","C:\Users\cregnier\OneDrive - Intel Corporation\Documents\KeyVaultGapAnalysis\VaultJson\ef62db01-c095-4720-b836-ed40ec5348f0_kv-secrets-dev2-westus2.json"
"2025-10-23T12:01:13.1767210-04:00","ef62db01-c095-4720-b836-ed40ec5348f0","altera-1source","","demo-vaults-2024","/subscriptions/ef62db01-c095-4720-b836-ed40ec5348f0/resourceGroups/manual-resources/providers/Microsoft.KeyVault/vaults/demo-vaults-2024","manual-resources","westus2","","False","False","","Unknown","False","0","0","""""","False","","0","False","","True","","","0","0","0","0","0","0","0","1","Critical: No access control configured","0","","85","85","0","0","0","0","Medium High","0","","","","NotReadable","","","","Microsoft.EventHub/Namespaces/AuthorizationRules:RootManageSharedAccessKey","NotReadable","NotReadable","NotReadable","0","{""delete"":""true""}","C:\Users\cregnier\OneDrive - Intel Corporation\Documents\KeyVaultGapAnalysis\VaultJson\ef62db01-c095-4720-b836-ed40ec5348f0_demo-vaults-2024.json"
"2025-10-23T12:01:13.1927189-04:00","ef62db01-c095-4720-b836-ed40ec5348f0","altera-1source","","kv-a1s-api-dev-westus2","/subscriptions/ef62db01-c095-4720-b836-ed40ec5348f0/resourceGroups/rg-a1s-dev-api/providers/Microsoft.KeyVault/vaults/kv-a1s-api-dev-westus2","rg-a1s-dev-api","westus2","","False","False","","Unknown","False","0","0","""""","False","","0","False","","True","","","0","0","0","0","0","0","0","1","Critical: No access control configured","0","","85","85","0","0","0","0","Medium High","0","","","","NotReadable","","","","Microsoft.EventHub/Namespaces/AuthorizationRules:RootManageSharedAccessKey","NotReadable","NotReadable","NotReadable","0","{}","C:\Users\cregnier\OneDrive - Intel Corporation\Documents\KeyVaultGapAnalysis\VaultJson\ef62db01-c095-4720-b836-ed40ec5348f0_kv-a1s-api-dev-westus2.json"
"2025-10-23T12:01:13.2724411-04:00","ccdd4529-0b6b-42c4-a609-80691c0f58f5","altera-nga","","alt-sf-dev01-kv","/subscriptions/ccdd4529-0b6b-42c4-a609-80691c0f58f5/resourceGroups/alt-sf-dev01/providers/Microsoft.KeyVault/vaults/alt-sf-dev01-kv","alt-sf-dev01","westus2","","False","False","","Unknown","False","0","0","""""","False","","0","False","","True","","","0","0","0","0","0","0","0","1","Critical: No access control configured","0","","85","85","0","0","0","0","Medium High","0","","","","NotReadable","","","","Microsoft.EventHub/Namespaces/AuthorizationRules:RootManageSharedAccessKey","NotReadable","NotReadable","NotReadable","0","{""Project"":""NGA"",""laasEnvironmentName"":""alt-sf-dev01""}","C:\Users\cregnier\OneDrive - Intel Corporation\Documents\KeyVaultGapAnalysis\VaultJson\ccdd4529-0b6b-42c4-a609-80691c0f58f5_alt-sf-dev01-kv.json"
"2025-10-23T12:01:13.2896586-04:00","ccdd4529-0b6b-42c4-a609-80691c0f58f5","altera-nga","","nga-packer-central","/subscriptions/ccdd4529-0b6b-42c4-a609-80691c0f58f5/resourceGroups/nga-packer/providers/Microsoft.KeyVault/vaults/nga-packer-central","nga-packer","westus2","","False","False","","Unknown","False","0","0","""""","False","","0","False","","True","","","0","0","0","0","0","0","0","1","Critical: No access control configured","0","","85","85","0","0","0","0","Medium High","0","","","","NotReadable","","","","Microsoft.EventHub/Namespaces/AuthorizationRules:RootManageSharedAccessKey","NotReadable","NotReadable","NotReadable","0","{}","C:\Users\cregnier\OneDrive - Intel Corporation\Documents\KeyVaultGapAnalysis\VaultJson\ccdd4529-0b6b-42c4-a609-80691c0f58f5_nga-packer-central.json"
